"biotype_bin","length_bin","expression_bin","ensembl_gene_id","baseMean","gene_length","gene_biotype"
"protein_coding",2,"2","ENSMUSG00000039653",118.333333333333,17141,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028834",204.5,14510,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030474",18.5833333333333,9092,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021822",110.25,6727,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037944",17.1666666666667,10879,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000035835",124.416666666667,14160,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030278",21.1666666666667,11120,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000038204",15.1666666666667,7752,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000023882",225.5,12158,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032940",22.8333333333333,9935,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031450",11.25,16869,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000090700",10.75,16998,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037509",232.5,11033,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027514",20.3333333333333,12311,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026051",13.5833333333333,11963,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026185",131.666666666667,16801,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000023192",44.4166666666667,11576,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000059562",52.6666666666667,9453,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000022431",41.25,12471,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000051669",37.5833333333333,10481,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000038980",57.3333333333333,12234,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032899",37.5833333333333,14684,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000039496",86,13312,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000029320",14.6666666666667,7138,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031144",195.25,14677,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027579",14.9166666666667,7609,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032739",125.416666666667,7651,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000046637",44.4166666666667,10928,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000078963",30.3333333333333,17347,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000054727",33.75,14931,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000019789",38,10425,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031452",27.5833333333333,11740,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020388",105.416666666667,14090,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000029074",127.083333333333,15981,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028314",20.3333333333333,15890,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001751",209.333333333333,7578,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000039405",220.916666666667,9802,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021534",30.8333333333333,16793,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000055301",89.6666666666667,14270,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000040935",16.1666666666667,15289,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000063060",99.75,7027,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021922",13.4166666666667,15511,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028298",26.4166666666667,13596,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021367",145.583333333333,6720,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000016995",74.5833333333333,15426,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031104",56.3333333333333,10956,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000070547",15.0833333333333,12230,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000079654",114,10355,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000039236",197.166666666667,6973,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032291",138.583333333333,8363,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000014773",183.916666666667,8470,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000005917",32.25,6888,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026630",78.5,10530,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020810",14.3333333333333,8719,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000068227",22.3333333333333,14518,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000055555",20.1666666666667,13392,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027470",12.9166666666667,11714,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000017195",11.5,7569,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021604",62.9166666666667,9124,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000051736",163,15088,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000041324",13.25,12737,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000034771",137.333333333333,15559,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000073130",15.3333333333333,8434,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000044734",46.5,9094,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000024922",64,11439,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031847",208.833333333333,9345,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026809",11.0833333333333,7572,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000017734",102.416666666667,7184,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000062591",49.25,7717,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000025468",41.5833333333333,12422,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037493",70.5,14728,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000073399",15.25,8528,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000022847",140.75,10058,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000029517",11,13267,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000006216",103.75,11632,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027983",114.583333333333,12737,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000042115",66.25,8732,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031212",35.1666666666667,9509,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000022987",49.8333333333333,9962,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028950",113,10577,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027317",114.833333333333,11747,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037892",55,14021,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000000530",218.416666666667,16815,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028039",185.166666666667,7929,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021207",11.9166666666667,12469,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000029790",212.416666666667,14662,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000089997",15.5,15255,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021797",11.75,11181,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000038967",218.75,15114,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027840",35.3333333333333,16905,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000004948",134.583333333333,8520,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000050195",22.8333333333333,13418,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000015745",191.583333333333,7004,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026414",61.75,15935,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000054046",68.9166666666667,14192,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000024901",137.333333333333,11238,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000091060",26.5833333333333,10977,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001119",43.4166666666667,17253,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000089960",14.5,8044,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028270",124.75,17346,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000022490",230.75,7714,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032323",74.25,12007,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000046826",71.3333333333333,12683,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000025229",12.25,12640,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032269",45.5833333333333,11887,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000035875",83,16640,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000068697",16.3333333333333,7439,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031662",27.5,9301,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030382",39.3333333333333,9847,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000039632",82.8333333333333,12764,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000045942",40.3333333333333,9301,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000038224",16.1666666666667,7766,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000034911",28.5833333333333,11528,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027249",74.5,11138,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000074207",64.4166666666667,13047,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000039661",18.3333333333333,7386,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000000244",136.583333333333,14440,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026931",14,8612,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001497",23.4166666666667,15592,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000046367",54.8333333333333,8742,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000034891",50.6666666666667,7581,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000023333",101.583333333333,13667,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000070331",37.9166666666667,13023,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000022899",14.9166666666667,13086,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000121906",27.3333333333333,15228,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027833",34.9166666666667,7089,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000035179",51.1666666666667,8641,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037346",17.0833333333333,15893,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000041420",67,11114,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000070332",17.6666666666667,7724,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030851",39.0833333333333,16880,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021281",96.9166666666667,12358,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000078907",68.9166666666667,16163,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000079652",76.75,9536,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000023047",174.083333333333,9273,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000024011",23,10021,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000029401",212.333333333333,14971,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020787",33.25,16053,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000075410",27.9166666666667,11282,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000049848",78,12224,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000032942",13.9166666666667,13442,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000018907",15.0833333333333,6906,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000035033",83.3333333333333,9661,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000038213",103.666666666667,7649,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030324",12.5833333333333,6904,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027335",23.5,16929,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000043230",37.6666666666667,15246,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000040694",169.583333333333,13498,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000040627",18.5,10372,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000016349",21.4166666666667,9324,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001444",27.8333333333333,17325,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000049721",150.916666666667,15693,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031970",41.75,9769,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000062743",165.916666666667,15518,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000078490",189.666666666667,12807,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000078949",36.3333333333333,10295,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020639",98.3333333333333,8972,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000060791",165.916666666667,9449,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000021624",14.9166666666667,13074,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000056271",13.8333333333333,13742,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000080115",69.8333333333333,8490,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000004892",72.6666666666667,7843,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000045257",99.9166666666667,7265,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001493",25.0833333333333,16845,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030898",22.6666666666667,10609,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027078",110.5,11176,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000024912",87.5833333333333,8241,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000024215",42.0833333333333,14505,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000036139",21.5,7413,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000033880",48.0833333333333,9180,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000059412",92.9166666666667,10570,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027793",54.4166666666667,9587,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000003354",87.25,15107,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000034919",13.25,17739,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027199",162.583333333333,16805,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000060034",54.5,6657,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000051499",148.916666666667,11240,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000029784",27.0833333333333,10405,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000036858",20.5833333333333,8050,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000019359",44.6666666666667,9055,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000040901",18.5833333333333,17723,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001334",128.25,7534,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000007888",150.916666666667,10926,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000001948",105.75,10427,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000049154",30,9159,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000033707",131.166666666667,6898,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000006143",34.3333333333333,7058,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000000204",11.25,15031,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000045246",43.75,11827,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000046613",30.6666666666667,15796,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031079",36.75,10080,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000051839",15.5,16741,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000040231",149.333333333333,9867,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030782",139.666666666667,8888,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000041849",143.583333333333,11095,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000053508",32.5833333333333,9500,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000000753",152.5,12595,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000052819",43.5,7206,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031639",109.583333333333,14875,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000066058",42.6666666666667,6998,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000025175",20.6666666666667,8553,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037446",113.583333333333,13625,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028137",12.25,13904,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020932",16.9166666666667,9865,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000066224",37.1666666666667,7307,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000030205",10.8333333333333,12293,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020799",128.25,17166,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000000706",49,8909,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000079243",15.5833333333333,9844,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000054931",20.5833333333333,6657,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000048230",79.1666666666667,14825,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000027581",80,8042,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000073424",13.4166666666667,17691,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000002500",55.1666666666667,8321,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000038572",59.4166666666667,17161,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000056509",12.75,11172,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000031710",13.9166666666667,8109,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000013367",75.25,17117,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000033578",42.75,10745,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000037362",34.9166666666667,7834,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000025401",56.8333333333333,15685,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000020878",35.75,6768,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000046846",203.916666666667,11451,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000028072",124.833333333333,16919,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000075023",158.25,13798,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000026614",40.4166666666667,13914,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000040247",102.916666666667,6691,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000006241",150,8402,"protein_coding"
"protein_coding",2,"2","ENSMUSG00000074342",79.6666666666667,6774,"protein_coding"
