"ensembl_gene_id","baseMean","gene_length","gene_biotype"
"ENSMUSG00000022847",130.166666666667,6145,"protein_coding"
"ENSMUSG00000006958",166.25,9258,"protein_coding"
"ENSMUSG00000005958",2467.91666666667,18510,"protein_coding"
"ENSMUSG00000096918",4.41666666666667,49374,"lncRNA"
"ENSMUSG00000033653",4766.08333333333,221564,"protein_coding"
"ENSMUSG00000043391",352.75,45621,"protein_coding"
"ENSMUSG00000022853",358.083333333333,26550,"protein_coding"
"ENSMUSG00000097290",762.083333333333,11779,"lncRNA"
"ENSMUSG00000033618",1206.16666666667,39909,"protein_coding"
"ENSMUSG00000022856",597.75,13226,"protein_coding"
"ENSMUSG00000044626",1573.58333333333,41725,"protein_coding"
"ENSMUSG00000022855",7806.75,39786,"protein_coding"
"ENSMUSG00000033581",4571,104291,"protein_coding"
"ENSMUSG00000022858",20730.5,20189,"protein_coding"
"ENSMUSG00000013089",12973.5,58258,"protein_coding"
"ENSMUSG00000022861",178.25,190663,"protein_coding"
"ENSMUSG00000089874",1.75,6206,"lncRNA"
"ENSMUSG00000033501",9.91666666666667,6208,"protein_coding"
"ENSMUSG00000004462",2847.91666666667,44355,"protein_coding"
"ENSMUSG00000004460",4140.83333333333,21790,"protein_coding"
"ENSMUSG00000116831",18,19404,"lncRNA"
"ENSMUSG00000022871",157.083333333333,21387,"protein_coding"
"ENSMUSG00000022877",21.6666666666667,10588,"protein_coding"
"ENSMUSG00000022884",30872.5,6665,"protein_coding"
"ENSMUSG00000022881",2214.58333333333,13783,"protein_coding"
"ENSMUSG00000022878",5.66666666666667,11433,"protein_coding"
"ENSMUSG00000022885",2536.91666666667,135611,"protein_coding"
"ENSMUSG00000022885",1305.41666666667,69881,"protein_coding"
"ENSMUSG00000033383",0.5,4828,"protein_coding"
"ENSMUSG00000022887",34.8333333333333,68806,"protein_coding"
"ENSMUSG00000033355",2.08333333333333,4304,"protein_coding"
"ENSMUSG00000004366",0.666666666666667,1264,"protein_coding"
"ENSMUSG00000047531",3.33333333333333,5247,"protein_coding"
"ENSMUSG00000022508",550.916666666667,23561,"protein_coding"
"ENSMUSG00000119959",21.3333333333333,1100,"lncRNA"
"ENSMUSG00000033306",29189.9166666667,599229,"protein_coding"
"ENSMUSG00000033306",27444.6666666667,544488,"protein_coding"
"ENSMUSG00000033306",14328.5833333333,270724,"protein_coding"
"ENSMUSG00000096960",70.8333333333333,9420,"lncRNA"
"ENSMUSG00000048399",5,135528,"protein_coding"
"ENSMUSG00000022510",39.8333333333333,208324,"protein_coding"
"ENSMUSG00000022510",30.8333333333333,90173,"protein_coding"
"ENSMUSG00000038168",453.333333333333,145462,"protein_coding"
"ENSMUSG00000022512",15.1666666666667,15194,"protein_coding"
"ENSMUSG00000038148",0.416666666666667,19630,"protein_coding"
"ENSMUSG00000091972",1.08333333333333,22979,"protein_coding"
"ENSMUSG00000022514",884.916666666667,136044,"protein_coding"
"ENSMUSG00000092545",0.916666666666667,40821,"lncRNA"
"ENSMUSG00000068428",18.5,11011,"protein_coding"
"ENSMUSG00000068428",18.5,34418,"protein_coding"
"ENSMUSG00000052276",0.5,43569,"protein_coding"
"ENSMUSG00000056423",1.16666666666667,16918,"protein_coding"
"ENSMUSG00000038127",5479.91666666667,63263,"protein_coding"
"ENSMUSG00000116654",2.75,76199,"lncRNA"
"ENSMUSG00000022523",170.916666666667,407169,"protein_coding"
"ENSMUSG00000022523",436,595461,"protein_coding"
"ENSMUSG00000022523",17.25,49131,"protein_coding"
"ENSMUSG00000051065",7412.91666666667,103523,"protein_coding"
"ENSMUSG00000022525",16.1666666666667,20836,"protein_coding"
"ENSMUSG00000048939",18.8333333333333,146819,"protein_coding"
"ENSMUSG00000038094",49.1666666666667,145446,"protein_coding"
"ENSMUSG00000038094",18.3333333333333,124129,"protein_coding"
"ENSMUSG00000038084",8430.91666666667,75269,"protein_coding"
"ENSMUSG00000075286",35.5833333333333,21198,"lncRNA"
"ENSMUSG00000097184",66.8333333333333,12764,"lncRNA"
"ENSMUSG00000116660",153.916666666667,17638,"lncRNA"
"ENSMUSG00000022528",641.75,2440,"protein_coding"
"ENSMUSG00000023176",16.0833333333333,11154,"protein_coding"
"ENSMUSG00000052316",614.833333333333,13953,"protein_coding"
"ENSMUSG00000047953",62.1666666666667,3097,"protein_coding"
"ENSMUSG00000022533",29977.5833333333,76107,"protein_coding"
"ENSMUSG00000022537",752.416666666667,38724,"protein_coding"
"ENSMUSG00000022538",6539.5,26221,"protein_coding"
"ENSMUSG00000046546",1324.16666666667,3075,"protein_coding"
"ENSMUSG00000080468",17820,355144,"miRNA"
"ENSMUSG00000047434",4551.16666666667,125930,"protein_coding"
"ENSMUSG00000049076",7399.66666666667,108826,"protein_coding"
"ENSMUSG00000022548",226.583333333333,18617,"protein_coding"
"ENSMUSG00000046598",496.583333333333,30149,"protein_coding"
"ENSMUSG00000022770",28854,209914,"protein_coding"
"ENSMUSG00000022770",19504.9166666667,119007,"protein_coding"
"ENSMUSG00000022780",93.25,20210,"protein_coding"
"ENSMUSG00000045625",92.75,12196,"protein_coding"
"ENSMUSG00000022774",2065.58333333333,9927,"protein_coding"
"ENSMUSG00000022772",4506.83333333333,43618,"protein_coding"
"ENSMUSG00000022781",9036.33333333333,63053,"protein_coding"
"ENSMUSG00000023791",1336.25,15312,"protein_coding"
"ENSMUSG00000035790",342.333333333333,8253,"protein_coding"
"ENSMUSG00000052384",265.416666666667,22652,"protein_coding"
"ENSMUSG00000035764",2214.5,16914,"protein_coding"
"ENSMUSG00000022787",558.916666666667,9857,"protein_coding"
"ENSMUSG00000046345",2.91666666666667,3171,"protein_coding"
"ENSMUSG00000014074",3655,23979,"protein_coding"
"ENSMUSG00000053774",18427.0833333333,61496,"protein_coding"
"ENSMUSG00000079625",66.9166666666667,7722,"protein_coding"
"ENSMUSG00000014075",480.416666666667,9191,"protein_coding"
"ENSMUSG00000005615",1992,44145,"protein_coding"
"ENSMUSG00000035699",95,12302,"protein_coding"
"ENSMUSG00000022797",23989.25,23899,"protein_coding"
"ENSMUSG00000022791",4875.91666666667,38851,"protein_coding"
"ENSMUSG00000075265",2.66666666666667,2975,"lncRNA"
"ENSMUSG00000022791",1822.25,10340,"protein_coding"
"ENSMUSG00000118672",10.8333333333333,46505,"protein_coding"
"ENSMUSG00000035638",6.08333333333333,11652,"protein_coding"
"ENSMUSG00000094430",1.91666666666667,5559,"protein_coding"
"ENSMUSG00000035629",1792.83333333333,46665,"protein_coding"
"ENSMUSG00000022800",5933.75,31180,"protein_coding"
"ENSMUSG00000022801",7730.33333333333,101930,"protein_coding"
"ENSMUSG00000035578",781.25,41917,"protein_coding"
"ENSMUSG00000060636",2503.5,3736,"protein_coding"
"ENSMUSG00000022802",2441.5,63139,"protein_coding"
"ENSMUSG00000022807",3786.08333333333,58242,"protein_coding"
"ENSMUSG00000022808",4047.58333333333,48107,"protein_coding"
"ENSMUSG00000022811",16335,123129,"protein_coding"
"ENSMUSG00000035506",1705.33333333333,145807,"protein_coding"
"ENSMUSG00000075254",1551.58333333333,83730,"protein_coding"
"ENSMUSG00000022824",65.6666666666667,25891,"protein_coding"
"ENSMUSG00000022817",4987.08333333333,119674,"protein_coding"
"ENSMUSG00000022814",3835.91666666667,11992,"protein_coding"
"ENSMUSG00000061751",3352.33333333333,544955,"protein_coding"
"ENSMUSG00000022832",9.66666666666667,27400,"protein_coding"
"ENSMUSG00000022833",4302.08333333333,34579,"protein_coding"
"ENSMUSG00000022836",249.333333333333,217485,"protein_coding"
"ENSMUSG00000100593",0.666666666666667,3475,"lncRNA"
"ENSMUSG00000116665",0.75,6839,"lncRNA"
"ENSMUSG00000035376",10515.9166666667,86755,"protein_coding"
"ENSMUSG00000022840",403.833333333333,148914,"protein_coding"
"ENSMUSG00000034473",3819.91666666667,52788,"protein_coding"
"ENSMUSG00000022844",3694.16666666667,93562,"protein_coding"
"ENSMUSG00000099429",0.166666666666667,6250,"lncRNA"
"ENSMUSG00000052133",1156.41666666667,122897,"protein_coding"
"ENSMUSG00000022848",2769.91666666667,74454,"protein_coding"
"ENSMUSG00000022849",10946.6666666667,58077,"protein_coding"
"ENSMUSG00000034422",476.833333333333,38505,"protein_coding"
"ENSMUSG00000049502",456.166666666667,12513,"protein_coding"
"ENSMUSG00000022906",963.583333333333,34152,"protein_coding"
"ENSMUSG00000022905",9823.41666666667,52800,"protein_coding"
"ENSMUSG00000034379",204.5,1785,"protein_coding"
"ENSMUSG00000003955",2195.41666666667,27672,"protein_coding"
"ENSMUSG00000075229",6515.58333333333,20459,"protein_coding"
"ENSMUSG00000075229",4209.5,10844,"protein_coding"
"ENSMUSG00000051980",46,68439,"protein_coding"
"ENSMUSG00000022901",10.9166666666667,62209,"protein_coding"
"ENSMUSG00000022900",2860.16666666667,32827,"protein_coding"
"ENSMUSG00000022899",14.9166666666667,13086,"protein_coding"
"ENSMUSG00000022838",151.333333333333,35376,"protein_coding"
"ENSMUSG00000022838",83,15822,"protein_coding"
"ENSMUSG00000022838",628.583333333333,81943,"protein_coding"
"ENSMUSG00000022837",2803.33333333333,44316,"protein_coding"
"ENSMUSG00000084834",3,16671,"lncRNA"
"ENSMUSG00000034243",9683,48075,"protein_coding"
"ENSMUSG00000022831",47.9166666666667,28232,"protein_coding"
"ENSMUSG00000047746",8.08333333333333,13064,"protein_coding"
"ENSMUSG00000034206",5341.25,83632,"protein_coding"
"ENSMUSG00000022829",193.75,277649,"protein_coding"
"ENSMUSG00000022828",4624.75,29974,"protein_coding"
"ENSMUSG00000022827",1555.83333333333,32492,"protein_coding"
"ENSMUSG00000022821",54.5,51874,"protein_coding"
"ENSMUSG00000022820",618.583333333333,6767,"protein_coding"
"ENSMUSG00000022816",3700.33333333333,59462,"protein_coding"
"ENSMUSG00000034158",8984.5,20458,"protein_coding"
"ENSMUSG00000046961",123.916666666667,91034,"protein_coding"
"ENSMUSG00000142580",1.33333333333333,37204,"lncRNA"
"ENSMUSG00000022812",19547.1666666667,157079,"protein_coding"
"ENSMUSG00000022809",23.5,46476,"protein_coding"
"ENSMUSG00000022805",201.833333333333,44107,"protein_coding"
"ENSMUSG00000046516",1390.75,5765,"protein_coding"
"ENSMUSG00000022803",36.3333333333333,16027,"protein_coding"
"ENSMUSG00000002847",249.25,37029,"protein_coding"
"ENSMUSG00000002844",3289.25,7291,"protein_coding"
"ENSMUSG00000075122",951.666666666667,28000,"protein_coding"
"ENSMUSG00000002846",3180.83333333333,24821,"protein_coding"
"ENSMUSG00000034064",6788.58333333333,25199,"protein_coding"
"ENSMUSG00000002845",10366.1666666667,33465,"protein_coding"
"ENSMUSG00000002845",10196.1666666667,29349,"protein_coding"
"ENSMUSG00000022799",604.916666666667,114693,"protein_coding"
"ENSMUSG00000022793",636.333333333333,26796,"protein_coding"
"ENSMUSG00000049436",12,27020,"protein_coding"
"ENSMUSG00000022798",6.58333333333333,16545,"protein_coding"
"ENSMUSG00000022790",498.666666666667,124813,"protein_coding"
"ENSMUSG00000075070",122.75,149886,"lncRNA"
"ENSMUSG00000116903",1.5,27701,"lncRNA"
"ENSMUSG00000022708",17864.75,711479,"protein_coding"
"ENSMUSG00000022708",6894.5,371840,"protein_coding"
"ENSMUSG00000085499",0,9679,"lncRNA"
"ENSMUSG00000071552",8.25,15324,"protein_coding"
"ENSMUSG00000022705",90.9166666666667,60598,"protein_coding"
"ENSMUSG00000022704",3683.41666666667,28264,"protein_coding"
"ENSMUSG00000022701",2643.25,74413,"protein_coding"
"ENSMUSG00000036304",252.75,9905,"protein_coding"
"ENSMUSG00000036292",219.583333333333,47596,"protein_coding"
"ENSMUSG00000036292",183.166666666667,36087,"protein_coding"
"ENSMUSG00000052459",7492.08333333333,53616,"protein_coding"
"ENSMUSG00000022698",12658.3333333333,23556,"protein_coding"
"ENSMUSG00000068284",3749.58333333333,54070,"protein_coding"
"ENSMUSG00000022696",27.9166666666667,92659,"protein_coding"
"ENSMUSG00000043065",2421.41666666667,41092,"protein_coding"
"ENSMUSG00000071550",178.666666666667,87630,"protein_coding"
"ENSMUSG00000022687",801.75,73826,"protein_coding"
"ENSMUSG00000036208",3041.25,12984,"protein_coding"
"ENSMUSG00000022668",574.5,7485,"protein_coding"
"ENSMUSG00000022667",9.91666666666667,29242,"protein_coding"
"ENSMUSG00000022665",23.1666666666667,33872,"protein_coding"
"ENSMUSG00000022664",1028.83333333333,19101,"protein_coding"
"ENSMUSG00000022663",2360.75,29710,"protein_coding"
"ENSMUSG00000052013",14.5833333333333,28559,"protein_coding"
"ENSMUSG00000053182",13.25,76215,"protein_coding"
"ENSMUSG00000033210",1.83333333333333,71736,"protein_coding"
"ENSMUSG00000022659",0.166666666666667,12428,"protein_coding"
"ENSMUSG00000033187",53.4166666666667,27271,"protein_coding"
"ENSMUSG00000033177",20.25,37342,"protein_coding"
"ENSMUSG00000022658",192.583333333333,13302,"protein_coding"
"ENSMUSG00000033157",1438.16666666667,13231,"protein_coding"
"ENSMUSG00000033149",3049.66666666667,98148,"protein_coding"
"ENSMUSG00000087141",951.25,51153,"protein_coding"
"ENSMUSG00000022657",15.6666666666667,84592,"protein_coding"
"ENSMUSG00000022656",5309.83333333333,49807,"protein_coding"
"ENSMUSG00000058550",3566,10558,"protein_coding"
"ENSMUSG00000072419",3435.66666666667,9240,"protein_coding"
"ENSMUSG00000110573",0.166666666666667,12964,"protein_coding"
"ENSMUSG00000022652",6501.5,199669,"protein_coding"
"ENSMUSG00000030775",75.1666666666667,37267,"protein_coding"
"ENSMUSG00000022651",0.0833333333333333,1891,"protein_coding"
"ENSMUSG00000064061",6003.25,69885,"protein_coding"
"ENSMUSG00000033031",8585.25,25518,"protein_coding"
"ENSMUSG00000092009",9.41666666666667,141619,"protein_coding"
"ENSMUSG00000032965",1233,65833,"protein_coding"
"ENSMUSG00000055447",905.583333333333,56030,"protein_coding"
"ENSMUSG00000142272",2.5,17016,"lncRNA"
"ENSMUSG00000022641",40794.5,240546,"protein_coding"
"ENSMUSG00000097694",1084.66666666667,33215,"lncRNA"
"ENSMUSG00000097694",1019.25,30958,"lncRNA"
"ENSMUSG00000050685",0,1296,"protein_coding"
"ENSMUSG00000116848",157.166666666667,63664,"lncRNA"
"ENSMUSG00000022639",143.666666666667,6023,"lncRNA"
"ENSMUSG00000092276",0.25,683,"lncRNA"
"ENSMUSG00000022637",7857.91666666667,176498,"protein_coding"
"ENSMUSG00000022636",2634.83333333333,204002,"protein_coding"
"ENSMUSG00000064310",1,58063,"protein_coding"
"ENSMUSG00000035356",880.333333333333,10762,"protein_coding"
"ENSMUSG00000035356",969.166666666667,27265,"protein_coding"
"ENSMUSG00000075033",1685.66666666667,55327,"protein_coding"
"ENSMUSG00000022604",1828.08333333333,34961,"protein_coding"
"ENSMUSG00000022601",7413.41666666667,35109,"protein_coding"
"ENSMUSG00000071533",4433.16666666667,14210,"protein_coding"
"ENSMUSG00000044763",1163.83333333333,4055,"protein_coding"
"ENSMUSG00000052917",1802.16666666667,51177,"protein_coding"
"ENSMUSG00000035270",49.1666666666667,69441,"protein_coding"
"ENSMUSG00000035258",103.916666666667,212290,"protein_coding"
"ENSMUSG00000022757",4359.75,27122,"protein_coding"
"ENSMUSG00000022755",4.33333333333333,71250,"protein_coding"
"ENSMUSG00000022754",703.25,81003,"protein_coding"
"ENSMUSG00000046748",18.5,34380,"protein_coding"
"ENSMUSG00000022752",14984.1666666667,32817,"protein_coding"
"ENSMUSG00000022751",1295.75,10668,"protein_coding"
"ENSMUSG00000022749",4119.5,62603,"protein_coding"
"ENSMUSG00000022753",41.0833333333333,26713,"protein_coding"
"ENSMUSG00000022748",13973.6666666667,304868,"protein_coding"
"ENSMUSG00000043336",207.166666666667,219528,"protein_coding"
"ENSMUSG00000043336",170.416666666667,23563,"protein_coding"
"ENSMUSG00000068196",114.166666666667,130482,"protein_coding"
"ENSMUSG00000035107",9020.75,61211,"protein_coding"
"ENSMUSG00000022747",240.083333333333,52772,"protein_coding"
"ENSMUSG00000075002",0.0833333333333333,3293,"protein_coding"
"ENSMUSG00000055789",0.416666666666667,3142,"protein_coding"
"ENSMUSG00000022742",1683,10182,"protein_coding"
"ENSMUSG00000047293",0.5,1290,"protein_coding"
"ENSMUSG00000022744",1490.33333333333,6338,"protein_coding"
"ENSMUSG00000060663",0,2981,"protein_coding"
"ENSMUSG00000090629",0.0833333333333333,2801,"protein_coding"
"ENSMUSG00000090951",0.0833333333333333,3088,"protein_coding"
"ENSMUSG00000062105",0,5213,"protein_coding"
"ENSMUSG00000047960",0.0833333333333333,930,"protein_coding"
"ENSMUSG00000043357",0.0833333333333333,3970,"protein_coding"
"ENSMUSG00000048810",0,924,"protein_coding"
"ENSMUSG00000074991",8.58333333333333,54358,"protein_coding"
"ENSMUSG00000022724",2416.83333333333,20677,"protein_coding"
"ENSMUSG00000022723",2822.91666666667,64978,"protein_coding"
"ENSMUSG00000022722",833.416666666667,26019,"protein_coding"
"ENSMUSG00000116894",51.5,36049,"lncRNA"
"ENSMUSG00000055540",233.083333333333,952049,"protein_coding"
"ENSMUSG00000050312",1496.58333333333,51865,"protein_coding"
"ENSMUSG00000022911",2603.66666666667,53352,"protein_coding"
"ENSMUSG00000047854",1,8047,"protein_coding"
"ENSMUSG00000022912",6090,75007,"protein_coding"
"ENSMUSG00000052504",136.916666666667,318940,"protein_coding"
"ENSMUSG00000068167",0.333333333333333,1324,"protein_coding"
"ENSMUSG00000059920",1120.16666666667,4835,"protein_coding"
"ENSMUSG00000054604",5195,7407,"protein_coding"
"ENSMUSG00000050783",51.8333333333333,181056,"protein_coding"
"ENSMUSG00000004842",0.166666666666667,13353,"protein_coding"
"ENSMUSG00000004843",1488.25,23565,"protein_coding"
"ENSMUSG00000091243",1381.5,47434,"protein_coding"
"ENSMUSG00000064115",1398,965488,"protein_coding"
"ENSMUSG00000092599",0.166666666666667,7509,"lncRNA"
"ENSMUSG00000107073",0,4241,"lncRNA"
"ENSMUSG00000022707",1619.66666666667,255772,"protein_coding"
"ENSMUSG00000116792",0.833333333333333,8398,"lncRNA"
"ENSMUSG00000116982",0,17273,"lncRNA"
"ENSMUSG00000116769",0,7945,"lncRNA"
"ENSMUSG00000022883",11610.8333333333,382952,"protein_coding"
"ENSMUSG00000052516",371.333333333333,518607,"protein_coding"
"ENSMUSG00000032948",2.33333333333333,45548,"protein_coding"
"ENSMUSG00000032940",22.8333333333333,9935,"protein_coding"
"ENSMUSG00000032932",1876.5,11628,"protein_coding"
"ENSMUSG00000022876",2.08333333333333,50473,"protein_coding"
"ENSMUSG00000116695",0.75,33474,"lncRNA"
"ENSMUSG00000048490",5558.83333333333,82188,"protein_coding"
"ENSMUSG00000100857",0.25,6654,"lncRNA"
"ENSMUSG00000022867",4591.58333333333,102712,"protein_coding"
"ENSMUSG00000090386",71.5,229101,"lncRNA"
"ENSMUSG00000109841",4,4592,"lncRNA"
"ENSMUSG00000022865",3057.16666666667,39089,"protein_coding"
"ENSMUSG00000022864",2040.08333333333,36353,"protein_coding"
"ENSMUSG00000116628",6.91666666666667,4554,"lncRNA"
"ENSMUSG00000022860",1.5,20781,"protein_coding"
"ENSMUSG00000022857",11.4166666666667,138090,"protein_coding"
"ENSMUSG00000022762",88.75,397109,"protein_coding"
"ENSMUSG00000132853",0.5,5359,"lncRNA"
"ENSMUSG00000022889",2629.5,17723,"protein_coding"
"ENSMUSG00000053062",13771,52253,"protein_coding"
"ENSMUSG00000022890",2936.08333333333,7128,"protein_coding"
"ENSMUSG00000008976",9141.5,28655,"protein_coding"
"ENSMUSG00000022892",6721.91666666667,219272,"protein_coding"
"ENSMUSG00000115518",0.583333333333333,7241,"lncRNA"
"ENSMUSG00000041134",1746.08333333333,94130,"protein_coding"
"ENSMUSG00000022893",348.916666666667,9288,"protein_coding"
"ENSMUSG00000116586",0.666666666666667,7562,"lncRNA"
"ENSMUSG00000022894",79,42969,"protein_coding"
"ENSMUSG00000044442",656.333333333333,14465,"protein_coding"
"ENSMUSG00000052299",7604.08333333333,55956,"protein_coding"
"ENSMUSG00000041079",228.25,7262,"protein_coding"
"ENSMUSG00000025616",3102,28529,"protein_coding"
"ENSMUSG00000025613",12016.3333333333,12545,"protein_coding"
"ENSMUSG00000093606",82.1666666666667,7966,"lncRNA"
"ENSMUSG00000025610",20.4166666666667,42007,"protein_coding"
"ENSMUSG00000025612",5059.5,34393,"protein_coding"
"ENSMUSG00000022935",40.75,394362,"protein_coding"
"ENSMUSG00000055811",0,1172,"protein_coding"
"ENSMUSG00000050520",1.33333333333333,2358,"protein_coding"
"ENSMUSG00000050239",0,1571,"protein_coding"
